v0, k0, x, y, yaw, km, kf, sf
0.6,0,-0.8546,-2.1756,1.5061,-0.2979,3.2618,15.5077
0.6,0,-0.4072,-2.2272,1.5355,-0.1963,5.5588,13.1664
0.6,0,-0.2675,-2.1442,1.5381,-0.0777,7.4497,12.0933
0.6,0,3.2008,-2.2127,1.565,2.3966,28.1636,6.229
0.6,0,3.3896,-2.1232,1.6024,1.3026,18.6007,6.3178
0.6,0,3.5881,-2.1205,1.598,0.5222,11.73,6.5286
0.6,0,3.7456,-2.1925,1.5976,0.3745,10.0286,6.5047
0.6,0,3.9663,-2.2055,1.5434,0.2222,8.3217,6.5912
0.6,0,4.1278,-2.2078,1.5034,0.1206,7.0777,6.6428
0.6,0,4.3276,-2.243,1.5498,0.0284,5.8314,6.8276
0.6,0,4.5259,-2.1713,1.6124,-0.0226,4.9873,6.9477
0.6,0,4.79,-2.1989,1.5613,-0.0759,4.078,7.0438
0.6,0,4.9365,-2.259,1.5254,-0.0948,3.6441,7.1698
0.6,0,5.1065,-2.2021,1.5808,-0.0999,3.3416,7.3214
0.6,0,5.39,-2.1349,1.511,-0.1237,2.7428,7.3359
0.6,0,5.6188,-2.2251,1.5109,-0.1175,2.4392,7.6711
0.6,0,5.7815,-2.2263,1.5344,-0.1241,2.2912,7.7555
0.6,0,5.928,-2.2626,1.5471,-0.1332,2.0595,7.84
0.6,0,-2.0115,-1.9528,1.6398,-0.687,-0.3954,3.5305
0.6,0,-1.5861,-1.9205,1.6042,-0.2899,1.9299,19.5535
0.6,0,-1.4495,-1.9537,1.5224,-0.3,2.068,18.6836
0.6,0,-1.0026,-1.9333,1.6049,-0.2961,2.8855,16.5781
0.6,0,-0.8365,-1.9273,1.6102,-0.2855,3.4035,15.7348
0.6,0,-0.4637,-1.9519,1.5952,-0.2002,5.5357,13.3662
0.6,0,-0.276,-1.984,1.5203,-0.0203,8.1622,12.1163
0.6,0,3.2446,-2.0767,1.539,3.2307,34.4259,6.006
0.6,0,3.4233,-1.97,1.5109,1.983,24.0691,6.1414
0.6,0,3.5589,-1.9114,1.5793,1.0657,16.2829,6.0902
0.6,0,3.7672,-2.0559,1.5232,0.4862,11.0493,6.237
0.6,0,3.9225,-2.0188,1.543,0.3295,9.3216,6.3414
0.6,0,4.136,-2.008,1.5308,0.1452,7.2299,6.4426
0.6,0,4.3691,-2.0678,1.5124,0.025,5.6828,6.5813
0.6,0,4.522,-2.0306,1.5668,-0.0132,5.0445,6.7226
0.6,0,4.7424,-1.9577,1.6152,-0.0536,4.2649,6.8611
0.6,0,4.9258,-2.0602,1.5449,-0.0923,3.606,6.9564
0.6,0,5.1174,-1.9812,1.6,-0.0948,3.2869,7.1263
0.6,0,5.3724,-2.0183,1.5291,-0.1162,2.7405,7.2318
0.6,0,5.5609,-2.0182,1.5421,-0.1089,2.5958,7.5256
0.6,0,5.8113,-2.0024,1.4866,-0.1255,2.1449,7.4929
0.6,0,5.9639,-2.0529,1.4886,-0.1272,2.0016,7.6812
0.6,0,-1.9894,-1.7662,1.5545,-0.725,-0.2373,3.3194
0.6,0,-1.8012,-1.7666,1.5508,-0.821,0.0857,3.2192
0.6,0,-1.4513,-1.7163,1.5695,-0.2923,2.0378,19.2976
0.6,0,-0.8498,-1.7406,1.5743,-0.2855,3.4509,15.8331
0.6,0,-0.4689,-1.7364,1.5805,-0.1994,5.6766,13.3732
0.6,0,3.4192,-1.8813,1.5278,2.1306,25.0745,5.8857
0.6,0,3.5874,-1.749,1.4752,1.3733,18.5461,5.813
0.6,0,3.7912,-1.8751,1.5029,0.5971,11.9104,6.0282
0.6,0,3.9657,-1.8031,1.5703,0.4367,10.074,6.2693
0.6,0,4.235,-1.8449,1.5072,0.1126,6.7363,6.2512
0.6,0,4.3637,-1.8821,1.5292,0.0394,5.7874,6.381
0.6,0,4.545,-1.8008,1.5935,0.0041,5.0692,6.5488
0.6,0,4.7184,-1.7779,1.5869,-0.0264,4.4104,6.6974
0.6,0,4.9488,-1.8477,1.5548,-0.0802,3.5818,6.7997
0.6,0,5.1224,-1.77,1.6116,-0.0915,3.185,6.9408
0.6,0,5.4009,-1.8027,1.5271,-0.1032,2.7284,7.1109
0.6,0,5.5649,-1.8719,1.5162,-0.1171,2.3666,7.2165
0.6,0,5.8155,-1.8005,1.5278,-0.1164,2.1128,7.3809
0.6,0,5.9596,-1.8711,1.524,-0.117,1.9463,7.5428
0.6,0,-2.0526,-1.5776,1.6134,-0.7094,-0.3315,3.1085
0.6,0,-1.8404,-1.532,1.5681,-0.8251,-0.0449,3.0284
0.6,0,-1.6675,-1.6,1.5459,-1.0937,0.5996,2.9551
0.6,0,-1.4374,-1.6613,1.4968,-0.2962,2.0152,19.3175
0.6,0,-0.4528,-1.58,1.5822,-0.1853,5.8945,13.4555
0.6,0,3.453,-1.6038,1.5253,2.7193,29.233,5.5368
0.6,0,3.5784,-1.585,1.5679,1.6263,20.5386,5.7382
0.6,0,3.766,-1.6358,1.5616,0.9142,14.4461,5.9346
0.6,0,3.937,-1.6552,1.5382,0.4536,10.1814,5.9595
0.6,0,4.1323,-1.5309,1.5783,0.3056,8.4222,6.1361
0.6,0,4.371,-1.6438,1.479,0.0576,5.8185,6.1348
0.6,0,4.5445,-1.5855,1.5731,0.0424,5.2085,6.4133
0.6,0,4.8196,-1.619,1.4935,-0.0438,4.0475,6.4889
0.6,0,4.9541,-1.6866,1.5416,-0.08,3.4754,6.6201
0.6,0,5.125,-1.5919,1.6041,-0.0807,3.144,6.8004
0.6,0,5.3808,-1.6709,1.5026,-0.1045,2.5966,6.9108
0.6,0,5.5461,-1.6461,1.5318,-0.1024,2.394,7.0971
0.6,0,5.8092,-1.6056,1.4676,-0.1111,2.0156,7.1801
0.6,0,5.9696,-1.6639,1.5598,-0.1081,1.9319,7.4436
0.6,0,-2.029,-1.3578,1.5911,-0.7242,-0.3944,2.9219
0.6,0,-1.865,-1.3733,1.5369,-0.8224,-0.1893,2.8444
0.6,0,-1.6873,-1.3597,1.5747,-1.1408,0.435,2.7726
0.6,0,3.4894,-1.3936,1.547,3.0864,32.0296,5.3569
0.6,0,3.6091,-1.3923,1.5022,1.6639,20.5434,5.4555
0.6,0,3.8043,-1.4609,1.521,0.8013,13.3024,5.6166
0.6,0,3.9565,-1.4735,1.5442,0.4733,10.1978,5.7673
0.6,0,4.1339,-1.4112,1.5109,0.3063,8.2338,5.9292
0.6,0,4.3847,-1.4068,1.5468,0.0839,5.8182,6.0241
0.6,0,4.561,-1.406,1.5205,0.0152,4.7987,6.1425
0.6,0,4.7936,-1.4656,1.5311,-0.0469,3.8812,6.313
0.6,0,4.9689,-1.4832,1.539,-0.0735,3.3352,6.4608
0.6,0,5.1231,-1.3918,1.5092,-0.0728,3.0974,6.6234
0.6,0,5.3567,-1.4483,1.6113,-0.0839,2.6938,6.8719
0.6,0,5.5542,-1.4046,1.4845,-0.0964,2.3191,6.9283
0.6,0,5.8008,-1.4263,1.4967,-0.1015,1.9732,7.0814
0.6,0,5.9595,-1.4421,1.5575,-0.0946,1.882,7.3182
0.6,0,-2.0118,-1.2186,1.4776,-0.7076,-0.4895,2.7292
0.6,0,-1.8162,-1.1668,1.4686,-0.8608,-0.2933,2.5798
0.6,0,3.4424,-1.2721,1.5504,4.6812,43.0871,5.2366
0.6,0,3.6121,-1.1753,1.4873,1.8451,21.4569,5.2362
0.6,0,3.9855,-1.2308,1.5274,0.4818,9.9903,5.5893
0.6,0,4.185,-1.196,1.5513,0.22,7.2509,5.7017
0.6,0,4.383,-1.2046,1.554,0.1268,5.9355,5.9465
0.6,0,4.5631,-1.2524,1.4992,0.0005,4.4565,5.9713
0.6,0,4.812,-1.2317,1.536,-0.0321,3.7889,6.1853
0.6,0,5.0031,-1.2318,1.4916,-0.0673,3.0999,6.2785
0.6,0,5.1508,-1.1945,1.5806,-0.0726,2.8296,6.4771
0.6,0,5.4041,-1.2064,1.5454,-0.0843,2.4064,6.6545
0.6,0,5.5813,-1.2126,1.5493,-0.0825,2.1979,6.8649
0.6,0,5.7975,-1.2256,1.4741,-0.0958,1.843,6.9067
0.6,0,5.9863,-1.1714,1.4907,-0.0848,1.8003,7.1929
0.6,0,-1.999,-0.9592,1.4759,-0.6575,-0.8032,2.54
0.6,0,-1.8166,-0.9975,1.4692,-0.8188,-0.6017,2.3958
0.6,0,3.6091,-1.0417,1.5973,2.0178,22.6989,5.0897
0.6,0,3.8178,-1.0265,1.5634,0.9031,13.6343,5.2908
0.6,0,3.9874,-1.0581,1.521,0.4678,9.5795,5.412
0.6,0,4.1554,-1.018,1.511,0.2242,7.0499,5.508
0.6,0,4.3899,-1.0165,1.5444,0.0805,5.3146,5.7004
0.6,0,4.5695,-1.0378,1.5922,0.0257,4.4962,5.9073
0.6,0,4.7709,-0.9878,1.5649,-0.0224,3.6308,6.0214
0.6,0,4.9709,-1.0466,1.5373,-0.0348,3.2768,6.2776
0.6,0,5.1819,-1.0612,1.5206,-0.0706,2.6075,6.3465
0.6,0,5.4033,-1.0719,1.497,-0.0834,2.2228,6.4951
0.6,0,5.5744,-1.0402,1.5168,-0.0814,2.021,6.6907
0.6,0,5.7972,-1.0319,1.4943,-0.0826,1.8209,6.8524
0.6,0,6.0093,-0.976,1.602,-0.0696,1.7725,7.2399
0.6,0,3.4852,-0.836,1.5336,3.295,31.8205,4.7839
0.6,0,3.6206,-0.8716,1.4999,1.8232,20.765,4.9757
0.6,0,3.8134,-0.8385,1.5643,0.8188,12.6544,5.0931
0.6,0,3.9955,-0.8397,1.5259,0.3905,8.636,5.2184
0.6,0,4.2277,-0.8584,1.5006,0.1354,5.9,5.3664
0.6,0,4.4095,-0.8488,1.5116,0.0552,4.762,5.5427
0.6,0,4.563,-0.8756,1.5207,0.0203,4.1108,5.7238
0.6,0,4.756,-0.8007,1.5502,-0.0104,3.458,5.9197
0.6,0,4.9864,-0.8226,1.517,-0.0517,2.7641,6.0297
0.6,0,5.2127,-0.8078,1.5505,-0.0589,2.4456,6.2566
0.6,0,5.4178,-0.7854,1.5438,-0.0618,2.1997,6.4621
0.6,0,5.5782,-0.8348,1.5367,-0.0693,1.9394,6.5955
0.6,0,5.7964,-0.8375,1.5089,-0.0704,1.7784,6.7917
0.6,0,5.9897,-0.8141,1.5034,-0.0709,1.5585,6.9231
0.6,0,3.6313,-0.6445,1.5532,1.6051,18.7785,4.8399
0.6,0,3.8125,-0.6075,1.5748,0.7317,11.5006,4.955
0.6,0,3.9772,-0.6325,1.5777,0.4058,8.3835,5.1089
0.6,0,4.1717,-0.6732,1.5595,0.1771,6.0371,5.2846
0.6,0,4.4465,-0.6174,1.4839,0.0285,4.1521,5.4224
0.6,0,4.6034,-0.5977,1.5072,0.0078,3.6036,5.6067
0.6,0,4.8203,-0.6287,1.4731,-0.0365,2.8212,5.722
0.6,0,4.9697,-0.6662,1.533,-0.0282,2.8606,6.0343
0.6,0,5.1898,-0.6836,1.5562,-0.0499,2.4791,6.2985
0.6,0,5.4361,-0.5523,1.4989,-0.0604,1.8199,6.2474
0.6,0,5.5985,-0.6376,1.4768,-0.0547,1.8258,6.5373
0.6,0,5.8089,-0.5762,1.5287,-0.0578,1.628,6.6942
0.6,0,5.995,-0.5556,1.5222,-0.0567,1.4657,6.8458
0.6,0,3.6342,-0.4409,1.5434,1.2626,15.6635,4.6916
0.6,0,3.7737,-0.4268,1.5236,0.6638,10.2379,4.7181
0.6,0,3.9909,-0.4357,1.553,0.285,6.8826,4.9625
0.6,0,4.1816,-0.489,1.5284,0.1407,5.2471,5.1706
0.6,0,4.4394,-0.4118,1.5127,0.0342,3.8573,5.3363
0.6,0,4.6088,-0.407,1.5744,0.0061,3.2481,5.5121
0.6,0,4.8135,-0.4476,1.4865,-0.0349,2.547,5.6058
0.6,0,4.9837,-0.4534,1.4871,-0.0434,2.2516,5.7763
0.6,0,5.22,-0.3913,1.5807,-0.0272,2.1479,6.2256
0.6,0,5.4215,-0.4247,1.4894,-0.0503,1.7419,6.1813
0.6,0,5.5974,-0.3952,1.5542,-0.0489,1.6395,6.3967
0.6,0,5.8035,-0.3901,1.527,-0.0478,1.5078,6.5932
0.6,0,5.9921,-0.393,1.5081,-0.0478,1.3654,6.7537
0.6,0,3.6237,-0.2818,1.5117,0.8777,12.1327,4.5051
0.6,0,3.8102,-0.2543,1.5182,0.3854,7.6313,4.6621
0.6,0,4.018,-0.2329,1.5077,0.1705,5.3601,4.8547
0.6,0,4.1929,-0.2709,1.5509,0.0957,4.379,5.0423
0.6,0,4.4411,-0.1901,1.4726,0.0095,2.9722,5.1511
0.6,0,4.5997,-0.2774,1.5131,0.0264,3.2144,5.5646
0.6,0,4.8019,-0.2483,1.5016,-0.0232,2.3241,5.5287
0.6,0,4.9829,-0.2585,1.4904,-0.0243,2.1301,5.7803
0.6,0,5.2,-0.2729,1.5125,-0.0298,1.922,6.0474
0.6,0,5.4131,-0.1882,1.5007,-0.0356,1.626,6.1167
0.6,0,5.6027,-0.1967,1.4775,-0.036,1.4495,6.284
0.6,0,5.7846,-0.2647,1.5119,-0.0397,1.5187,6.5879
0.6,0,5.9832,-0.2029,1.4973,-0.0338,1.3077,6.7279
0.6,0,3.4512,-0.0577,1.5403,1.3062,15.1907,4.1891
0.6,0,3.6101,0.0062,1.5727,0.5749,8.9907,4.3716
0.6,0,3.823,-0.0494,1.5287,0.235,5.7293,4.5427
0.6,0,4.0062,-0.0183,1.5322,0.125,4.3136,4.7407
0.6,0,4.1852,-0.0092,1.5299,0.0811,3.5965,4.9632
0.6,0,4.4322,-0.0152,1.4703,0.0113,2.5606,5.0635
0.6,0,4.5957,-0.0158,1.537,0.0133,2.4692,5.331
0.6,0,4.8307,-0.0132,1.4847,-0.0131,1.9352,5.4601
0.6,0,5.0098,0.0188,1.4806,-0.014,1.732,5.6491
0.6,0,5.2315,0.0025,1.4962,-0.0219,1.5783,5.8492
0.6,0,5.4182,0.0076,1.4759,-0.0202,1.4309,6.0454
0.6,0,5.601,0.0421,1.5347,-0.019,1.366,6.2671
0.6,0,5.7957,-0.038,1.4876,-0.0257,1.3429,6.4856
0.6,0,5.9891,-0.0421,1.5278,-0.0241,1.2741,6.7365
0.6,0,3.2428,0.1357,1.5186,1.739,17.974,3.9476
0.6,0,3.4245,0.1276,1.508,0.718,9.7917,4.1329
0.6,0,3.6188,0.1332,1.4923,0.2773,5.736,4.2515
0.6,0,3.8216,0.1804,1.5434,0.1579,4.311,4.4766
0.6,0,4.0185,0.1895,1.5245,0.0845,3.2873,4.6486
0.6,0,4.175,0.2026,1.5355,0.057,2.8098,4.8286
0.6,0,4.4144,0.2075,1.5435,0.0282,2.3087,5.0411
0.6,0,4.5902,0.1591,1.5229,0.0237,2.236,5.3192
0.6,0,4.8128,0.2139,1.5537,0.0068,1.7889,5.4398
0.6,0,4.9907,0.1748,1.5324,0.0047,1.7618,5.6971
0.6,0,5.206,0.1738,1.4841,-0.0005,1.5057,5.861
0.6,0,5.4058,0.2102,1.5273,-0.0025,1.395,6.0677
0.6,0,5.5875,0.2159,1.5068,-0.004,1.2782,6.2475
0.6,0,5.79,0.1509,1.5288,-0.0095,1.3205,6.5224
0.6,0,5.9825,0.1538,1.4954,-0.0113,1.1439,6.6511
0.6,0,3.2516,0.3325,1.5118,0.6599,8.8076,3.8233
0.6,0,3.4298,0.3351,1.5034,0.3399,5.7416,4.0423
0.6,0,3.6304,0.4156,1.4938,0.1571,3.7286,4.2193
0.6,0,3.847,0.4038,1.5156,0.0951,2.8524,4.3938
0.6,0,4.0471,0.4117,1.484,0.0579,2.2528,4.5689
0.6,0,4.2214,0.4363,1.5494,0.0543,2.1308,4.8006
0.6,0,4.4234,0.4312,1.512,0.0381,1.8146,4.9804
0.6,0,4.619,0.419,1.4757,0.0263,1.5417,5.141
0.6,0,4.8208,0.4314,1.5138,0.0214,1.4643,5.3717
0.6,0,4.9949,0.4027,1.4947,0.0198,1.423,5.6065
0.6,0,5.1639,0.4383,1.4874,0.0169,1.2592,5.7381
0.6,0,5.3967,0.4104,1.4871,0.0118,1.1844,5.9638
0.6,0,5.5856,0.433,1.5364,0.0107,1.148,6.1897
0.6,0,5.7811,0.408,1.4922,0.008,1.1167,6.4354
0.6,0,5.9701,0.4001,1.5376,0.0076,1.0724,6.6575
0.6,0,2.841,0.6081,1.5791,1.6079,15.3244,3.4255
0.6,0,3.0441,0.5712,1.539,0.5892,7.3318,3.5921
0.6,0,3.2258,0.5387,1.5166,0.3286,4.9626,3.7662
0.6,0,3.4357,0.5863,1.4819,0.1627,3.0199,3.9305
0.6,0,3.6092,0.6127,1.4726,0.1195,2.3868,4.1116
0.6,0,3.8268,0.6005,1.4939,0.0926,2.1067,4.3267
0.6,0,4.0166,0.6318,1.546,0.081,1.9195,4.5572
0.6,0,4.22,0.6243,1.5014,0.0635,1.6347,4.7333
0.6,0,4.4108,0.5821,1.4633,0.051,1.4431,4.9074
0.6,0,4.5997,0.6591,1.5199,0.049,1.3383,5.1209
0.6,0,4.812,0.6239,1.5423,0.041,1.3201,5.3677
0.6,0,4.989,0.6,1.5198,0.034,1.2561,5.5598
0.6,0,5.2012,0.6188,1.5443,0.0315,1.1672,5.7723
0.6,0,5.391,0.5958,1.506,0.027,1.0875,5.9493
0.6,0,5.5663,0.6265,1.4815,0.0256,1.0394,6.1374
0.6,0,5.7752,0.5827,1.5075,0.0233,1.0345,6.4316
0.6,0,5.9583,0.5925,1.4701,0.0178,0.9651,6.5057
0.6,0,2.6405,0.7423,1.4939,0.663,6.6783,3.1582
0.6,0,2.8375,0.8147,1.5444,0.3663,4.0639,3.3552
0.6,0,3.0136,0.7811,1.5258,0.2651,3.2206,3.5205
0.6,0,3.2258,0.8004,1.5547,0.2064,2.6807,3.7497
0.6,0,3.424,0.8276,1.5153,0.1523,1.9314,3.9143
0.6,0,3.6358,0.7304,1.5383,0.1314,2.0925,4.167
0.6,0,3.8198,0.8187,1.5154,0.1101,1.6131,4.3315
0.6,0,3.9945,0.8104,1.4961,0.0952,1.4408,4.4923
0.6,0,4.1792,0.8563,1.5538,0.0932,1.4178,4.7576
0.6,0,4.3953,0.8202,1.4859,0.0767,1.2346,4.9133
0.6,0,4.5637,0.7753,1.4729,0.0665,1.1879,5.092
0.6,0,4.8011,0.7893,1.4672,0.0572,1.0859,5.2948
0.6,0,4.9997,0.7364,1.5116,0.0475,1.2094,5.6671
0.6,0,5.1714,0.7396,1.4912,0.0448,1.0577,5.786
0.6,0,5.377,0.7995,1.5199,0.0436,0.9926,5.9414
0.6,0,5.5322,0.7727,1.5194,0.0377,0.9658,6.1663
0.6,0,5.7825,0.847,1.5809,0.0378,0.9405,6.3988
0.6,0,5.952,0.8036,1.5634,0.0333,0.9154,6.5817
0.6,0,1.4165,1.046,1.4986,0.8425,0.5047,1.9912
0.6,0,1.5965,0.9599,1.4935,0.6885,0.9559,2.16
0.6,0,1.8235,1.0073,1.4997,0.5685,1.1775,2.3468
0.6,0,2.0047,0.9946,1.477,0.4868,1.484,2.5092
0.6,0,2.2119,1.0021,1.5262,0.4661,2.489,2.7608
0.6,0,2.4183,0.9917,1.463,0.3499,1.5276,2.9088
0.6,0,2.6073,1.0189,1.5288,0.3163,1.8452,3.1248
0.6,0,2.8173,0.9628,1.4716,0.2683,1.7159,3.3444
0.6,0,3.0163,1.0228,1.5137,0.2262,1.5315,3.521
0.6,0,3.2101,0.9475,1.4802,0.1993,1.5751,3.7364
0.6,0,3.4048,1.0062,1.5271,0.1735,1.4152,3.9212
0.6,0,3.5851,0.9882,1.5009,0.1535,1.3571,4.1224
0.6,0,3.8124,1.0156,1.5082,0.1357,1.2009,4.3243
0.6,0,3.9827,0.9946,1.494,0.1212,1.1689,4.5077
0.6,0,4.1451,1.0158,1.4817,0.1126,1.0704,4.6637
0.6,0,4.3826,0.9851,1.4836,0.0997,1.1426,4.9931
0.6,0,4.5741,0.9945,1.5385,0.0913,1.1012,5.2096
0.6,0,4.8015,1.0144,1.5418,0.0795,1.0016,5.3561
0.6,0,4.9707,0.9867,1.5269,0.0721,0.978,5.5435
0.6,0,5.142,1.0141,1.4971,0.0686,0.9109,5.7008
0.6,0,5.3677,0.9657,1.5133,0.063,0.9453,6.0429
0.6,0,5.5515,0.9964,1.5678,0.0561,0.9114,6.1891
0.6,0,5.826,1.0289,1.4936,0.0511,0.8764,6.3968
0.6,0,5.9518,0.9672,1.5445,0.0455,0.8519,6.5864
0.6,0,1.3955,1.1582,1.4783,0.9041,0.1167,2.1285
0.6,0,1.5651,1.1743,1.5625,0.7413,0.4613,2.2746
0.6,0,1.794,1.1547,1.525,0.6231,0.6367,2.4863
0.6,0,1.9786,1.1697,1.4894,0.5376,0.8167,2.5836
0.6,0,2.1509,1.1466,1.5534,0.4539,0.8558,2.8144
0.6,0,2.3884,1.1907,1.538,0.3928,0.9623,2.9793
0.6,0,2.5653,1.178,1.5269,0.3421,1.0318,3.1446
0.6,0,2.762,1.1353,1.4946,0.3036,1.1357,3.4175
0.6,0,2.9987,1.1881,1.4698,0.2637,1.0147,3.5478
0.6,0,3.2187,1.1864,1.512,0.2267,1.0515,3.7642
0.6,0,3.3867,1.1747,1.5044,0.2021,1.0411,3.9343
0.6,0,3.5582,1.154,1.4934,0.1837,1.0469,4.138
0.6,0,3.7943,1.1582,1.4938,0.1595,1.0032,4.3388
0.6,0,3.9551,1.1518,1.491,0.1431,1.0032,4.5529
0.6,0,4.1745,1.156,1.5148,0.128,0.9795,4.8033
0.6,0,4.3769,1.1961,1.5494,0.1184,0.9509,4.9552
0.6,0,4.5498,1.1673,1.5334,0.1068,0.9292,5.133
0.6,0,4.7904,1.1648,1.5213,0.0967,0.9011,5.3775
0.6,0,4.9603,1.1396,1.5058,0.0895,0.8872,5.5687
0.6,0,5.2649,1.1853,1.4915,0.0823,0.8723,5.8246
0.6,0,5.3724,1.1886,1.5618,0.075,0.8483,5.9981
0.6,0,5.5457,1.1558,1.5405,0.0683,0.83,6.1802
0.6,0,5.7672,1.1623,1.547,0.0665,0.8238,6.4908
0.6,0,5.9571,1.1625,1.4825,0.0587,0.8101,6.588
0.6,0,1.3784,1.3397,1.4839,0.9571,-0.2415,2.2833
0.6,0,1.51,1.3827,1.5815,0.7834,0.1221,2.438
0.6,0,1.8347,1.4167,1.4771,0.6518,0.3628,2.603
0.6,0,1.99,1.3607,1.5035,0.5699,0.4635,2.7668
0.6,0,2.2034,1.3422,1.4922,0.487,0.5932,2.8923
0.6,0,2.3848,1.3447,1.494,0.4334,0.675,3.1051
0.6,0,2.5858,1.4078,1.5569,0.3816,0.7464,3.2913
0.6,0,2.8095,1.3691,1.4918,0.3347,0.7739,3.4951
0.6,0,2.976,1.364,1.5134,0.2975,0.8365,3.6865
0.6,0,3.1443,1.3403,1.5393,0.2596,0.8352,3.824
0.6,0,3.3862,1.3689,1.5188,0.2362,0.8566,4.0471
0.6,0,3.5456,1.41,1.4772,0.2136,0.8984,4.2056
0.6,0,3.8018,1.4474,1.5871,0.191,0.8587,4.4556
0.6,0,3.9733,1.4199,1.5857,0.1744,0.8769,4.6549
0.6,0,4.1485,1.3812,1.5806,0.156,0.8782,4.8216
0.6,0,4.3903,1.4083,1.5542,0.1418,0.8373,5.0417
0.6,0,4.5609,1.3765,1.5491,0.1301,0.8424,5.2367
0.6,0,4.7862,1.3998,1.5505,0.1202,0.8347,5.4995
0.6,0,4.9667,1.429,1.4827,0.1096,0.8288,5.6293
0.6,0,5.1467,1.3941,1.5947,0.1004,0.8214,5.8546
0.6,0,5.37,1.4206,1.5914,0.0933,0.7968,6.0923
0.6,0,5.5421,1.3812,1.5781,0.0851,0.7868,6.2693
0.6,0,5.8168,1.4354,1.4777,0.0794,0.7676,6.489
0.6,0,5.9462,1.3591,1.5484,0.073,0.7575,6.6941
0.6,0,1.3663,1.5794,1.4853,0.9667,-0.707,2.5203
0.6,0,1.6413,1.5511,1.5058,0.7556,-0.0813,2.6649
0.6,0,1.8072,1.5969,1.5309,0.6732,0.0942,2.8088
0.6,0,1.9759,1.5486,1.5481,0.5909,0.2881,2.9227
0.6,0,2.1671,1.552,1.5832,0.5247,0.4388,3.0666
0.6,0,2.3941,1.5437,1.5148,0.4625,0.4857,3.2709
0.6,0,2.5982,1.6145,1.5618,0.4082,0.5636,3.4213
0.6,0,2.8029,1.5954,1.5478,0.363,0.6221,3.6073
0.6,0,2.9755,1.5921,1.5689,0.3265,0.6781,3.7731
0.6,0,3.1682,1.5673,1.5644,0.294,0.7087,4.004
0.6,0,3.3803,1.6175,1.5907,0.2618,0.7304,4.1421
0.6,0,3.5568,1.5963,1.6003,0.2377,0.7637,4.3335
0.6,0,3.837,1.6218,1.4965,0.2145,0.7566,4.544
0.6,0,3.9667,1.605,1.5908,0.1955,0.7706,4.733
0.6,0,4.1439,1.5738,1.5899,0.1766,0.7779,4.8979
0.6,0,4.3896,1.595,1.5588,0.1645,0.7706,5.1845
0.6,0,4.5583,1.5723,1.5583,0.1477,0.7592,5.3035
0.6,0,4.8269,1.5964,1.4797,0.1363,0.7581,5.533
0.6,0,4.9565,1.5653,1.5548,0.1254,0.7528,5.7257
0.6,0,5.1311,1.5302,1.5445,0.1152,0.7508,5.9081
0.6,0,5.3871,1.5782,1.4742,0.1065,0.7389,6.1089
0.6,0,5.5386,1.5976,1.5965,0.0994,0.7328,6.3392
0.6,0,5.7721,1.6093,1.5857,0.0921,0.7164,6.5722
0.6,0,5.9439,1.5787,1.5722,0.0852,0.7077,6.75
0.6,0,1.474,1.7894,1.4947,0.8433,-0.536,2.8282
0.6,0,1.6377,1.8568,1.4872,0.7539,-0.3531,2.9638
0.6,0,1.8244,1.8314,1.4897,0.6781,-0.1776,3.0803
0.6,0,1.9945,1.7971,1.5145,0.6103,0.0304,3.1569
0.6,0,2.1738,1.825,1.552,0.5469,0.1977,3.2725
0.6,0,2.3773,1.7544,1.5207,0.4863,0.3061,3.4033
0.6,0,2.5665,1.7644,1.5256,0.437,0.3895,3.5669
0.6,0,2.815,1.8145,1.5119,0.389,0.4344,3.7852
0.6,0,2.9863,1.8181,1.5463,0.3528,0.5108,3.9463
0.6,0,3.1622,1.8071,1.5834,0.3166,0.5778,4.0748
0.6,0,3.3815,1.7827,1.5298,0.2867,0.5918,4.2813
0.6,0,3.5817,1.8363,1.5819,0.261,0.6269,4.4818
0.6,0,3.7878,1.8071,1.5492,0.2345,0.6321,4.6313
0.6,0,3.9752,1.7843,1.5392,0.2161,0.6671,4.8876
0.6,0,4.1844,1.8143,1.5841,0.1963,0.6741,5.0407
0.6,0,4.3833,1.7927,1.5402,0.1816,0.6704,5.2458
0.6,0,4.5564,1.7636,1.5483,0.1661,0.6835,5.4125
0.6,0,4.7827,1.7997,1.544,0.152,0.665,5.607
0.6,0,4.9786,1.8379,1.5895,0.1422,0.6785,5.8437
0.6,0,5.1755,1.7863,1.565,0.1314,0.6843,6.0531
0.6,0,5.352,1.7587,1.5519,0.1203,0.6745,6.2051
0.6,0,5.5636,1.7892,1.569,0.1115,0.6652,6.4125
0.6,0,5.77,1.7564,1.5106,0.1056,0.6651,6.691
0.6,0,5.9729,1.7782,1.5455,0.0976,0.6524,6.8484
0.6,0,1.4592,1.9968,1.4915,0.8209,-0.6529,3.066
0.6,0,1.6335,1.994,1.5056,0.7448,-0.4536,3.164
0.6,0,1.8048,1.9793,1.5362,0.6784,-0.2618,3.2636
0.6,0,1.9819,2.0312,1.5528,0.6116,-0.0372,3.3264
0.6,0,2.1741,1.9782,1.5908,0.5541,0.107,3.4452
0.6,0,2.3963,2.0008,1.5392,0.4986,0.1648,3.6088
0.6,0,2.5954,2.0137,1.5436,0.4507,0.2515,3.7685
0.6,0,2.8052,2.0105,1.5421,0.4066,0.3259,3.9392
